,acc_attr_x,acc_attr_y,acc_attr_z,lig_attr_db,mic_attr_db,activity,subject
538,-4.560954,-8.929773,2.1942859,23.6866442411379,23.6866442411379,lying,8
539,-4.0539823,-9.236232,1.8393455,40.0449063237632,40.0449063237632,lying,8
540,-3.7074213,-9.065046,1.1599907,42.8778491416442,42.8778491416442,lying,8
541,-3.674501,-8.826224,1.2988545,52.5861851338758,52.5861851338758,lying,8
542,-4.0096893,-8.549694,1.371279,39.4015427834364,39.4015427834364,lying,8
543,-3.9677908,-8.559271,0.9235633,31.2238849970753,31.2238849970753,lying,8
544,-3.6816838,-8.330027,0.97025025,35.391707089274,35.391707089274,lying,8
545,-3.2357635,-8.082825,1.2785037,7.9913440197297,7.9913440197297,lying,8
546,-3.2076318,-8.443152,0.86011696,5.85764842479878,5.85764842479878,lying,8
547,-3.3614593,-9.03452,0.6087258,8.53966470700097,8.53966470700097,lying,8
548,-3.2070332,-9.665392,0.46088383,6.48961570434148,6.48961570434148,lying,8
549,-3.4979286,-10.097546,0.6739678,44.7115495279732,44.7115495279732,lying,8
550,-3.7295678,-9.753978,0.9020155,47.2056257628822,47.2056257628822,lying,8
551,-3.6529531,-9.416395,1.0929531,43.714833029391,43.714833029391,lying,8
552,-3.691859,-9.072228,1.2204443,47.3879916712704,47.3879916712704,lying,8
553,-4.0240545,-9.040505,1.2437878,30.4717972637219,30.4717972637219,lying,8
554,-4.5136685,-9.091981,0.7661445,42.4005353123433,42.4005353123433,lying,8
555,-5.1888337,-8.960898,0.33638534,48.8963660251534,48.8963660251534,lying,8
556,-5.2846017,-9.0016,-0.6290765,47.1789527304426,47.1789527304426,lying,8
557,-6.143522,-9.853337,-0.8726865,36.4720013384698,36.4720013384698,lying,8
558,-6.277597,-9.646238,-0.079008654,6.47692974096734,6.47692974096734,lying,8
559,-6.964134,-9.3978405,1.690905,9.34287718893456,9.34287718893456,lying,8
560,-8.005013,-8.593987,3.0532057,41.3329775715637,41.3329775715637,lying,8
561,-6.5565214,-8.209119,2.5079262,42.9001874687416,42.9001874687416,lying,8
562,-5.3743844,-7.4884644,1.2042835,32.5400645897796,32.5400645897796,lying,8
563,-5.0601454,-7.050924,0.9391256,53.6568335363503,53.6568335363503,lying,8
564,-5.6527104,-6.5846534,1.2246342,45.4357694890324,45.4357694890324,lying,8
565,-6.693589,-5.9807158,2.123657,37.6108918373452,37.6108918373452,lying,8
566,-7.1849995,-5.2606597,2.220622,9.09887094039641,9.09887094039641,lying,8
567,-7.3448124,-5.4857144,0.79008657,46.9180993265109,46.9180993265109,lying,8
568,-7.153875,-5.8023477,0.12330139,52.8587940610326,52.8587940610326,lying,8
569,-7.0646906,-5.581483,0.20051439,46.9707583465268,46.9707583465268,lying,8
570,-6.4625487,-5.613206,0.33159694,44.1765541797938,44.1765541797938,lying,8
571,-5.632958,-5.474941,0.2789245,45.7032569610794,45.7032569610794,lying,8
572,-4.346673,-5.1648917,0.9151836,44.9028282426345,44.9028282426345,lying,8
573,-3.8989575,-5.199009,0.9636662,12.8041227765748,12.8041227765748,lying,8
574,-3.29502,-4.789002,1.578976,35.9654523350448,35.9654523350448,lying,8
575,-3.7972038,-5.1409497,1.2976574,30.6503170083628,30.6503170083628,lying,8
576,-4.495114,-5.639542,0.94810385,41.8660946326984,41.8660946326984,lying,8
577,-4.8015714,-6.4266357,0.78290397,44.8559995816899,44.8559995816899,lying,8
578,-6.6295447,-8.420407,0.9995792,44.5202665896489,44.5202665896489,lying,8
579,-5.494693,-7.9822683,0.8062474,40.445553372915,40.445553372915,lying,8
580,-6.915053,-8.495226,-1.2389994,39.9411970497593,39.9411970497593,lying,8
581,-9.464878,-10.900801,-2.1535845,41.2941160455187,41.2941160455187,lying,8
582,-9.594764,-10.086772,-0.04189853,32.0990308670233,32.0990308670233,lying,8
583,-6.576872,-5.568913,-1.2964603,33.9062640157916,33.9062640157916,lying,8
584,-5.6467247,-5.8502316,-0.81642276,41.4031631892496,41.4031631892496,lying,8
585,-5.866991,-7.2592196,-1.6238673,42.5647722051595,42.5647722051595,lying,8
586,-7.0634937,-9.019556,-1.429937,41.1628999008152,41.1628999008152,lying,8
587,-7.089231,-10.377667,-1.0995371,36.6586947788016,36.6586947788016,lying,8
588,-5.9364233,-9.664195,-0.7320272,47.7493214487929,47.7493214487929,lying,8
589,-5.1277814,-9.88506,-0.5069722,40.890911981685,40.890911981685,lying,8
590,-4.69084,-9.423578,-0.36631286,40.6867969537696,40.6867969537696,lying,8
591,-4.5232453,-9.350554,-0.38067806,41.5265951437489,41.5265951437489,lying,8
592,-4.6417584,-9.041702,-0.98940384,8.44676709091475,8.44676709091475,lying,8
593,-4.772841,-8.698134,-1.4000094,7.82802512725156,7.82802512725156,lying,8
594,-5.4264584,-8.669404,-1.8686744,37.2143564690101,37.2143564690101,lying,8
595,-5.229535,-7.3430166,-2.0907366,40.2446438193699,40.2446438193699,lying,8
596,-5.7383027,-6.563704,-0.8523358,23.4071092155579,23.4071092155579,lying,8
597,-6.907272,-5.9130797,0.25857377,27.5102562528303,27.5102562528303,lying,8
598,-8.634688,-4.2425256,1.4909891,8.50005731630851,8.50005731630851,lying,8
599,-10.9582615,-3.2321723,2.7970262,9.62794889185331,9.62794889185331,lying,8
600,-11.836334,-3.5631707,4.109049,4.80981137529123,4.80981137529123,lying,8
601,-11.769896,-6.0411696,6.51163,6.79403424241881,6.79403424241881,lying,8
602,-7.047333,-5.533599,4.471172,34.3543626717198,34.3543626717198,lying,8
603,-5.257068,-4.177882,2.9017725,15.9115439051864,15.9115439051864,lying,8
604,-5.835268,-3.333926,2.7281928,9.63534396122206,9.63534396122206,lying,8
605,-6.897695,-3.5206735,2.5839422,8.04565097260503,8.04565097260503,lying,8
606,-8.327632,-4.2281604,2.8580782,9.45689974397882,9.45689974397882,lying,8
607,-10.143634,-4.420295,2.8562827,10.0305132376736,10.0305132376736,lying,8
608,-10.187328,-4.553173,2.979584,12.9723847214646,12.9723847214646,lying,8
609,-8.771158,-5.0104656,3.3333273,11.7192700334837,11.7192700334837,lying,8
610,-7.392098,-5.626374,3.763685,10.4820758471858,10.4820758471858,lying,8
611,-6.363788,-5.9561753,3.5703533,15.1089172931562,15.1089172931562,lying,8
612,-6.208165,-5.4779334,3.5733461,10.4427633022231,10.4427633022231,lying,8
613,-7.700351,-4.4298716,2.4600422,11.5725336298744,11.5725336298744,lying,8
614,-8.083424,-3.9911342,1.5269021,21.8525587929616,21.8525587929616,lying,8
615,-7.743447,-4.5040917,1.1067197,41.3182914599846,41.3182914599846,lying,8
616,-7.7907324,-5.0014873,0.95708215,35.1440059042965,35.1440059042965,lying,8
617,-8.264784,-5.441422,0.7206547,43.7707106767431,43.7707106767431,lying,8
618,-8.740632,-5.768829,0.0011971008,38.5447374043377,38.5447374043377,lying,8
619,-8.777742,-6.151303,-0.39983168,30.9340332738701,30.9340332738701,lying,8
620,-8.726267,-6.0291986,-0.18435353,39.4504205321224,39.4504205321224,lying,8
621,-8.519168,-5.783793,0.17477672,27.8856968895324,27.8856968895324,lying,8
622,-8.065467,-5.993285,0.4758476,30.3609218362141,30.3609218362141,lying,8
623,-8.407239,-5.8723783,0.41180268,25.9414059729294,25.9414059729294,lying,8
624,-8.661025,-5.134964,0.073023155,37.4164368582671,37.4164368582671,lying,8
625,-7.801506,-5.3875523,0.16340427,34.2248039073259,34.2248039073259,lying,8
626,-6.7743936,-7.00304,0.9056068,38.5731481572752,38.5731481572752,lying,8
627,-6.82946,-7.723695,1.0552444,11.2800102480958,11.2800102480958,lying,8
628,-7.741651,-7.453748,1.2683283,35.9380527238998,35.9380527238998,lying,8
629,-8.474875,-6.595427,1.0360907,56.2342434616216,56.2342434616216,lying,8
630,-8.395866,-5.8867435,0.9624691,68.5773395361472,68.5773395361472,lying,8
631,-7.377134,-5.864597,1.1061212,66.3781511612882,66.3781511612882,lying,8
632,-6.7630215,-6.4631476,1.5514427,58.8143587059206,58.8143587059206,lying,8
633,-6.4601545,-7.114969,1.9303252,58.8384185230618,58.8384185230618,lying,8
634,-6.2351,-7.3591776,1.6124948,65.215645210179,65.215645210179,lying,8
635,-6.6403184,-7.526173,1.8375498,50.3177464881205,50.3177464881205,lying,8
636,-6.9366007,-7.301717,2.167351,47.2782437137526,47.2782437137526,lying,8
637,-7.031172,-6.8079123,2.2822728,39.0748052981364,39.0748052981364,lying,8
638,-7.326257,-6.256049,2.1392193,46.3636312848749,46.3636312848749,lying,8
639,-7.562086,-5.7347116,1.9416976,51.4597728455763,51.4597728455763,lying,8
640,-7.4465656,-5.451597,2.0967221,46.3991065155314,46.3991065155314,lying,8
641,-7.3609734,-5.6407394,2.1374235,42.8124796765818,42.8124796765818,lying,8
642,-6.9946604,-6.4589577,2.1625626,44.8736155798502,44.8736155798502,lying,8
643,-7.0066314,-6.634333,2.4253263,63.9677961892962,63.9677961892962,lying,8
644,-7.5584946,-5.7616463,2.3648727,63.3138709900971,63.3138709900971,lying,8
645,-7.9487495,-5.1355624,2.2361844,55.1962718291357,55.1962718291357,lying,8
646,-7.5824366,-5.1523223,2.4019828,43.849077286083,43.849077286083,lying,8
647,-7.37055,-5.075109,2.6623523,33.2296748252355,33.2296748252355,lying,8
648,-7.3472066,-4.778228,2.9346926,16.3393079193059,16.3393079193059,lying,8
649,-7.6494746,-4.7578773,3.465607,20.5291259938564,20.5291259938564,lying,8
650,-7.1742253,-4.8344917,3.520075,25.9708785693773,25.9708785693773,lying,8
651,-7.0491285,-4.646547,3.5631707,29.8256926610623,29.8256926610623,lying,8
652,-7.0820484,-4.3221326,3.9372647,28.9810353569768,28.9810353569768,lying,8
653,-7.357382,-4.344279,4.0533834,36.0512020043696,36.0512020043696,lying,8
654,-7.4603324,-4.3783965,3.8426938,33.8977887890407,33.8977887890407,lying,8
655,-7.6129627,-4.280833,3.638588,26.9343870522401,26.9343870522401,lying,8
656,-7.591415,-4.271256,3.6284127,1.87476644881471,1.87476644881471,lying,8
657,-7.5800424,-4.0587707,3.554791,32.9292775745509,32.9292775745509,lying,8
658,-7.697957,-3.8337154,3.5116954,13.5282963112404,13.5282963112404,lying,8
659,-7.739257,-3.5811272,3.6475663,1.17391147068034,1.17391147068034,lying,8
660,-7.650073,-3.4404678,3.9031472,4.91013250943332,4.91013250943332,lying,8
661,-7.445369,-3.5913026,3.934272,28.1497861290963,28.1497861290963,lying,8
662,-7.465719,-3.9252937,3.994127,45.2725882833981,45.2725882833981,lying,8
663,-7.7799582,-4.246715,3.8833952,50.5021741176589,50.5021741176589,lying,8
664,-7.9278,-4.598663,3.7068229,26.3742474209859,26.3742474209859,lying,8
665,-7.939771,-4.6818614,3.6535518,47.5224949787975,47.5224949787975,lying,8
666,-8.495825,-4.698621,3.602675,36.2907167896372,36.2907167896372,lying,8
667,-8.67539,-4.3939586,2.9460652,43.3419258983045,43.3419258983045,lying,8
668,-9.009381,-4.395156,2.7168205,37.8843496594589,37.8843496594589,lying,8
669,-9.069236,-4.358644,2.3995886,13.756538098019,13.756538098019,lying,8
670,-9.026739,-4.2778397,2.0380642,8.426685398713,8.426685398713,lying,8
671,-8.582615,-4.2341456,2.0147207,39.5290684762761,39.5290684762761,lying,8
672,-8.561666,-4.2922053,2.1649568,29.9837880806953,29.9837880806953,lying,8
673,-8.391677,-4.2054152,2.292448,41.2384007781997,41.2384007781997,lying,8
674,-8.219295,-4.11264,2.40318,27.9552442006979,27.9552442006979,lying,8
675,-8.019978,-4.010886,2.6839,42.4076047773375,42.4076047773375,lying,8
676,-7.85777,-3.5511997,2.9981391,15.3573371397701,15.3573371397701,lying,8
677,-8.205527,-3.276465,3.043629,34.2908315816982,34.2908315816982,lying,8
678,-9.002797,-2.8365304,3.2106245,45.2490825873191,45.2490825873191,lying,8
679,-10.1460285,-2.344522,3.004723,39.1950835312294,39.1950835312294,lying,8
680,-10.892421,-1.7615339,2.954445,15.5759839761308,15.5759839761308,lying,8
681,-10.845135,-1.5131354,2.7832594,28.4791153927031,28.4791153927031,lying,8
682,-10.18254,-2.0374656,2.6150668,32.6461827188702,32.6461827188702,lying,8
683,-9.806051,-3.0310593,2.9646204,20.3795431800997,20.3795431800997,lying,8
684,-10.254965,-3.7247794,3.3608606,12.8351885238081,12.8351885238081,lying,8
685,-10.573393,-4.932654,2.903568,11.892028644767,11.892028644767,lying,8
686,-9.978435,-5.1690817,3.0969,36.8694484437542,36.8694484437542,lying,8
687,-9.307459,-5.117606,3.7906199,38.4286956574392,38.4286956574392,lying,8
688,-9.044097,-5.2181625,3.5697548,36.7120738700388,36.7120738700388,lying,8
689,-9.376292,-4.6399627,3.733159,28.392239158953,28.392239158953,lying,8
690,-9.400234,-3.918111,3.4715924,35.9340627301877,35.9340627301877,lying,8
691,-8.683171,-3.899556,3.3650506,24.0417533982938,24.0417533982938,lying,8
692,-8.159439,-3.2333694,3.453636,14.5388354551524,14.5388354551524,lying,8
693,-9.217676,-3.354875,4.1042604,13.36849825141,13.36849825141,lying,8
694,-10.148422,-4.8602295,4.2838254,9.42968981804505,9.42968981804505,lying,8
695,-7.459734,-4.0839095,3.0573955,18.2001460331372,18.2001460331372,lying,8
696,-6.4667387,-3.0011318,3.269881,13.8166695136219,13.8166695136219,lying,8
697,-7.153875,-2.8634653,3.2016463,19.5590196111966,19.5590196111966,lying,8
698,-7.913435,-3.0304608,3.0256724,24.6300636922688,24.6300636922688,lying,8
699,-8.096592,-3.165733,2.7150247,19.1755129421543,19.1755129421543,lying,8
700,-7.961918,-3.1603463,2.15957,45.461266870462,45.461266870462,lying,8
701,-7.8212585,-2.2583308,2.144606,46.963568517627,46.963568517627,lying,8
702,-7.8170686,-1.1935096,2.4851813,47.6154288985478,47.6154288985478,lying,8
703,-7.6027875,-0.28431144,2.0560207,33.4106199130838,33.4106199130838,lying,8
704,-7.221511,-0.55725044,1.8189948,28.1612227265724,28.1612227265724,lying,8
705,-6.9689226,-0.108936176,2.4420857,40.9501613900298,40.9501613900298,lying,8
706,-7.144298,0.6871359,2.4833858,25.8262146227757,25.8262146227757,lying,8
707,-7.4525514,0.79726917,2.6994624,38.131265821487,38.131265821487,lying,8
708,-7.643489,0.80086046,3.4314895,21.4449487691807,21.4449487691807,lying,8
709,-8.063671,1.4059949,3.9324763,45.3854122054796,45.3854122054796,lying,8
710,-8.18398,1.702876,4.514866,18.9744515581694,18.9744515581694,lying,8
711,-8.540117,1.1450269,4.3059716,16.9777386598195,16.9777386598195,lying,8
712,-9.463082,0.43035775,4.3382936,26.4304847857674,26.4304847857674,lying,8
713,-10.006566,-0.6865373,4.0521865,36.200324076508,36.200324076508,lying,8
714,-10.0508585,-1.578976,3.2321723,36.4264873673797,36.4264873673797,lying,8
715,-9.143456,-2.4061728,2.7635074,27.04723713528,27.04723713528,lying,8
716,-8.520964,-3.74094,2.480393,35.4481164774724,35.4481164774724,lying,8
717,-8.735245,-5.182848,2.4343045,32.7633797489878,32.7633797489878,lying,8
718,-8.684368,-6.3751607,2.634819,18.9932303035153,18.9932303035153,lying,8
719,-8.2833395,-7.2245035,3.0969,34.2650372077806,34.2650372077806,lying,8
720,-8.406641,-7.5441294,3.3889925,20.3442658078152,20.3442658078152,lying,8
721,-9.027337,-7.050924,2.7802668,17.2989623480786,17.2989623480786,lying,8
722,-8.973468,-6.8480153,2.1948843,16.4155764061189,16.4155764061189,lying,8
723,-8.58022,-6.269816,2.4355016,35.5206875825618,35.5206875825618,lying,8
724,-8.321647,-6.015432,2.606687,39.6447989524438,39.6447989524438,lying,8
725,-8.435969,-6.1770406,2.4636335,30.7607222600104,30.7607222600104,lying,8
726,-8.649054,-6.091448,1.9063832,33.5184768667153,33.5184768667153,lying,8
727,-8.65025,-5.7586536,1.4951789,36.5706753683761,36.5706753683761,lying,8
728,-8.417415,-5.3683987,1.4903905,39.6267241193599,39.6267241193599,lying,8
729,-8.088212,-4.9733553,1.7824832,34.2772675468604,34.2772675468604,lying,8
730,-7.9810715,-5.01286,1.8543092,34.1630995915112,34.1630995915112,lying,8
731,-8.016984,-5.0661306,2.3355439,25.6921761042623,25.6921761042623,lying,8
732,-7.9427643,-5.00448,2.3894134,22.327927953557,22.327927953557,lying,8
733,-7.917625,-5.0266266,2.4785974,38.2153144049352,38.2153144049352,lying,8
734,-7.939771,-4.9254713,2.8508956,45.06867640225,45.06867640225,lying,8
735,-8.0684595,-4.5819035,2.8299465,34.9423179538684,34.9423179538684,lying,8
736,-8.224083,-4.07553,2.8149827,43.0671010711063,43.0671010711063,lying,8
737,-8.474875,-3.7283707,2.6515784,43.9852488749404,43.9852488749404,lying,8
738,-8.584411,-3.9833531,2.700061,44.3905686089089,44.3905686089089,lying,8
739,-8.652645,-4.27365,2.9119477,33.4918561542033,33.4918561542033,lying,8
740,-8.755595,-4.3023806,2.7581203,46.5669813434484,46.5669813434484,lying,8
741,-9.129091,-4.0402155,2.5192988,28.6518093383978,28.6518093383978,lying,8
742,-9.152434,-3.9576154,2.2750902,35.1531273733854,35.1531273733854,lying,8
743,-8.67958,-4.2922053,2.2242134,30.5478456764785,30.5478456764785,lying,8
744,-8.178593,-4.759074,2.332551,51.4928452594604,51.4928452594604,lying,8
745,-8.032547,-5.129577,2.058415,33.61731560699,33.61731560699,lying,8
746,-8.257003,-5.409699,1.7345991,30.6793638589864,30.6793638589864,lying,8
747,-8.276755,-5.6461263,1.7034745,31.9167248281811,31.9167248281811,lying,8
748,-7.8326306,-5.851429,1.4784195,38.1396840913558,38.1396840913558,lying,8
749,-7.386112,-6.151303,1.5035586,33.0073766058865,33.0073766058865,lying,8
750,-7.243657,-6.2728086,1.38325,38.0966700996382,38.0966700996382,lying,8
751,-7.1909847,-6.1662664,1.2006922,33.4179545279574,33.4179545279574,lying,8
752,-7.009624,-6.0226145,0.96306765,43.5634976563438,43.5634976563438,lying,8
753,-6.5738792,-5.9388175,0.89064306,44.7654336034149,44.7654336034149,lying,8
754,-6.265626,-6.2362967,0.8439561,26.6466662492273,26.6466662492273,lying,8
755,-5.9890957,-6.736685,0.87927055,22.3759346451241,22.3759346451241,lying,8
756,-5.325303,-7.1047935,0.5883751,28.0224897470128,28.0224897470128,lying,8
757,-4.6142254,-7.8368206,0.80924016,46.724253441726,46.724253441726,lying,8
758,-3.9414546,-8.47308,1.0085574,24.9680563889331,24.9680563889331,lying,8
759,-3.2387564,-8.968679,1.0839748,27.4757140318944,27.4757140318944,lying,8
760,-2.7551277,-9.194932,0.7703344,30.6086906073058,30.6086906073058,lying,8
761,-2.48578,-9.428965,0.38726214,22.8926934965355,22.8926934965355,lying,8
762,-2.3331497,-9.7007065,0.022744916,32.4275296453301,32.4275296453301,lying,8
763,-2.0440497,-9.895236,-0.22385786,32.7346698784193,32.7346698784193,lying,8
764,-1.4820108,-9.982624,-0.80325466,29.9735947043022,29.9735947043022,lying,8
765,-1.1282675,-10.248381,-1.316811,39.0601874500937,39.0601874500937,lying,8
766,-1.158195,-10.675147,-1.5005659,37.8307800504719,37.8307800504719,lying,8
767,-0.700304,-10.563218,-1.6280571,39.2760537764242,39.2760537764242,lying,8
768,-0.3238158,-10.3692875,-1.8441339,39.8081942188428,39.8081942188428,lying,8
769,-0.21787235,-10.313024,-2.2421699,44.7028813218546,44.7028813218546,lying,8
770,-0.30406362,-10.245388,-2.5905263,44.1034448705405,44.1034448705405,lying,8
771,-0.4189853,-10.15381,-2.7246015,40.9234177084691,40.9234177084691,lying,8
772,-0.58119243,-9.850345,-2.9550436,43.8379598763871,43.8379598763871,lying,8
773,-0.6410475,-9.706094,-2.7659016,43.7219877956029,43.7219877956029,lying,8
774,-0.7290344,-9.655815,-2.6635494,41.9117072466454,41.9117072466454,lying,8
775,-0.7577648,-9.790489,-2.8377275,41.8619849421227,41.8619849421227,lying,8
776,-0.7906851,-9.911995,-2.7275944,38.685471949418,38.685471949418,lying,8
777,-0.9923966,-10.005967,-2.5516205,45.3168559786533,45.3168559786533,lying,8
778,-1.2150574,-9.998186,-2.3505075,29.0261837825375,29.0261837825375,lying,8
779,-1.4670471,-9.876082,-2.32058,43.3848082040401,43.3848082040401,lying,8
780,-1.460463,-9.7324295,-2.3002293,43.5593943522401,43.5593943522401,lying,8
781,-1.5316905,-9.7641535,-2.1589713,41.6275714139404,41.6275714139404,lying,8
782,-1.8543092,-9.724648,-2.1140802,38.9201373884796,38.9201373884796,lying,8
783,-1.9566613,-9.625888,-2.0655975,31.1191011753467,31.1191011753467,lying,8
784,-2.0416555,-9.436148,-2.0177135,30.1320389958831,30.1320389958831,lying,8
785,-2.0242975,-9.327211,-1.8435353,26.4803733439958,26.4803733439958,lying,8
786,-2.0745757,-9.35235,-2.1877017,30.5908936958656,30.5908936958656,lying,8
787,-2.0925324,-9.51336,-2.144606,22.5059762639222,22.5059762639222,lying,8
788,-2.146402,-9.576807,-2.0213048,36.9080534005684,36.9080534005684,lying,8
789,-2.1799207,-9.535507,-1.958457,12.5951944989195,12.5951944989195,lying,8
790,-2.4025815,-9.415198,-1.7597382,36.9854065255947,36.9854065255947,lying,8
791,-2.7156234,-9.414599,-1.6693572,31.7608422944008,31.7608422944008,lying,8
792,-2.9472623,-9.354745,-1.5179238,56.4722717042877,56.4722717042877,lying,8
793,-3.2082303,-9.460688,-1.4496891,51.6128823514046,51.6128823514046,lying,8
794,-3.5745432,-9.282919,-1.2090719,16.0419120895353,16.0419120895353,lying,8
795,-3.5984852,-9.238626,-0.93613285,20.4864779949468,20.4864779949468,lying,8
796,-3.697246,-9.291298,-1.0552444,42.5300135090155,42.5300135090155,lying,8
797,-3.9851487,-9.163208,-0.81043726,44.9045181121516,44.9045181121516,lying,8
798,-3.9510314,-9.100959,-0.9127894,23.8028018281925,23.8028018281925,lying,8
799,-3.9522285,-9.116522,-0.83138657,32.0979405182383,32.0979405182383,lying,8
800,-4.262876,-8.922591,-0.50996494,35.5250617135772,35.5250617135772,lying,8
801,-4.8704047,-8.365341,-0.41180268,39.2366433317836,39.2366433317836,lying,8
802,-5.073912,-7.9547353,-0.31783026,43.4531457235742,43.4531457235742,lying,8
803,-5.563526,-7.699154,0.27473465,27.0529351375417,27.0529351375417,lying,8
804,-5.6910176,-7.311892,0.26156655,14.8655591520599,14.8655591520599,lying,8
805,-6.133346,-7.2340803,0.45729253,15.9526907525744,15.9526907525744,lying,8
806,-6.658275,-7.149685,0.83258367,45.4344770707346,45.4344770707346,lying,8
807,-6.9665284,-6.791752,0.8559271,46.1022853917427,46.1022853917427,lying,8
808,-6.9904704,-6.455366,0.8984242,25.4451680450028,25.4451680450028,lying,8
809,-7.113772,-5.9717374,1.0696096,29.7330550871686,29.7330550871686,lying,8
810,-7.654263,-4.9865236,1.6154876,24.460157559373,24.460157559373,lying,8
811,-7.37055,-4.355053,2.4384944,16.142266206671,16.142266206671,lying,8
812,-8.380304,-4.274847,3.329736,38.8840755275216,38.8840755275216,lying,8
813,-8.4826565,-3.663727,3.0765493,43.7665756433954,43.7665756433954,lying,8
814,-9.269751,-3.0065188,3.2603042,39.8130727780077,39.8130727780077,lying,8
815,-9.589376,-2.1978772,3.5924997,38.9772355333541,38.9772355333541,lying,8
816,-9.499594,-1.8459295,3.5152867,41.7869673794964,41.7869673794964,lying,8
817,-9.235035,-1.9069817,2.4546554,36.431815520757,36.431815520757,lying,8
818,-9.51336,-1.9686323,1.8429368,35.7585779133286,35.7585779133286,lying,8
819,-9.367314,-2.1230583,1.8842367,29.3625798117809,29.3625798117809,lying,8
820,-9.151836,-2.7311857,2.5558102,23.8187384028129,23.8187384028129,lying,8
821,-8.804677,-3.180697,2.445677,40.416539687636,40.416539687636,lying,8
822,-8.842984,-3.3093853,2.1733365,49.2226157894885,49.2226157894885,lying,8
823,-9.028535,-3.3087866,2.3110032,45.2676558212347,45.2676558212347,lying,8
824,-9.035717,-3.1789012,2.3989902,31.9472428724988,31.9472428724988,lying,8
825,-8.881889,-2.9741971,1.620276,43.1054159899672,43.1054159899672,lying,8
826,-8.935161,-3.4584243,0.076614454,27.938944463091,27.938944463091,lying,8
827,-9.097368,-4.257489,-1.6555905,24.1703471783057,24.1703471783057,lying,8
828,-8.974665,-3.8624458,-2.168548,44.3347842635687,44.3347842635687,lying,8
829,-8.933365,-3.8109705,-1.122282,40.305496884877,40.305496884877,lying,8
830,-9.076419,-3.655946,0.12449849,40.0679692535138,40.0679692535138,lying,8
831,-9.077017,-3.5637693,0.6961141,35.5532694375483,35.5532694375483,lying,8
832,-9.097966,-3.5296519,0.6937199,43.7571308630745,43.7571308630745,lying,8
833,-9.0476885,-3.5954924,0.4758476,49.6719398267077,49.6719398267077,lying,8
834,-9.11712,-3.5661635,0.19692309,41.9637439532376,41.9637439532376,lying,8
835,-9.165603,-3.5404258,0.25977087,28.094857424189,28.094857424189,lying,8
836,-9.2308445,-3.4153287,0.4297592,31.3800483125281,31.3800483125281,lying,8
837,-9.225458,-3.2716765,0.58119243,4.30672631584012,4.30672631584012,lying,8
838,-9.211691,-3.1812954,0.78529817,14.3863425359871,14.3863425359871,lying,8
839,-9.187749,-3.1507695,0.93134445,39.2340243180866,39.2340243180866,lying,8
840,-9.224859,-3.2082303,1.163582,43.3965306044924,43.3965306044924,lying,8
841,-9.27394,-3.256713,1.1372458,12.3759040017346,12.3759040017346,lying,8
842,-9.238028,-3.304597,0.8182184,46.1010048072472,46.1010048072472,lying,8
843,-9.168595,-3.2668881,0.56802434,46.3459953670344,46.3459953670344,lying,8
844,-9.202114,-3.264494,0.51595044,45.3733280337006,45.3733280337006,lying,8
845,-9.200917,-3.3255463,0.43754035,26.6756815780812,26.6756815780812,lying,8
846,-9.155427,-3.3674448,0.24301147,46.9310590613508,46.9310590613508,lying,8
847,-9.201516,-3.3746274,0.25438392,5.48685676539919,5.48685676539919,lying,8
848,-9.187749,-3.3686419,0.2621651,56.8693111632265,56.8693111632265,lying,8
849,-9.169792,-3.3806129,0.3465607,31.701698065669,31.701698065669,lying,8
850,-9.123704,-3.5362358,0.44232875,33.7214568512214,33.7214568512214,lying,8
851,-9.187749,-3.4811692,0.29568392,52.8042262013712,52.8042262013712,lying,8
852,-9.201516,-3.3871968,0.11971009,40.0186305009292,40.0186305009292,lying,8
853,-9.181165,-3.3842041,-0.074220255,37.3523912272466,37.3523912272466,lying,8
854,-9.194333,-3.3734303,-0.1412579,41.0304597608042,41.0304597608042,lying,8
855,-9.194333,-3.3261447,-0.1604115,39.3197359651131,39.3197359651131,lying,8
856,-9.213487,-3.2231941,0.08020575,25.6100273268021,25.6100273268021,lying,8
857,-9.225458,-3.1902738,0.095169514,13.2348614645818,13.2348614645818,lying,8
858,-9.395446,-2.9418752,0.39803603,35.0333898681438,35.0333898681438,lying,8
859,-9.478644,-3.0107086,0.93732995,38.3020667584031,38.3020667584031,lying,8
860,-9.494805,-2.9293058,1.3485341,31.9109459655792,31.9109459655792,lying,8
861,-9.478644,-3.1310172,1.6843209,4.66353711758537,4.66353711758537,lying,8
862,-9.242217,-3.6481647,1.8195933,5.35532841865286,5.35532841865286,lying,8
863,-8.612542,-4.3394904,1.2970588,36.3623429202708,36.3623429202708,lying,8
864,-8.130111,-5.106832,0.94810385,32.1406787867278,32.1406787867278,lying,8
865,-8.078635,-5.2474914,0.777517,45.2229416935493,45.2229416935493,lying,8
866,-8.2115135,-5.1487308,0.97025025,7.3500974264517,7.3500974264517,lying,8
867,-8.356961,-5.055357,1.1204864,11.7676958631035,11.7676958631035,lying,8
868,-8.316259,-4.908712,1.1420342,37.0180658832522,37.0180658832522,lying,8
869,-8.11395,-5.1002483,1.0660183,36.7362313847123,36.7362313847123,lying,8
870,-7.9224133,-5.5060654,0.9343372,34.7228467128744,34.7228467128744,lying,8
871,-7.7649946,-5.8663926,0.95947635,38.7224024697057,38.7224024697057,lying,8
